2021-01-11 14:57:37, 14809, 1207.1908887796353, 41
2021-01-11 14:57:37, 14810, 1208.7140452130604, 95
2021-01-11 14:57:38, 14811, 1210.5624350894257, 75
2021-01-11 14:57:39, 14815, 1212.622566511856, 37
2021-01-11 14:57:40, 14817, 1213.0343341493508, 55
2021-01-11 14:57:40, 14818, 1214.307825915471, 44
2021-01-11 14:57:40, 14819, 1214.3768216360156, 45
2021-01-11 15:04:05, 15952, 1215.4205704960286, 164
2021-01-11 15:04:06, 15953, 1216.9567598599685, 154
2021-01-11 15:20:23, 18776, 1216.9668750720602, 206
2021-01-11 15:20:24, 18777, 1218.1467492305524, 86
2021-01-11 15:20:24, 18778, 1220.4950753236872, 89
2021-01-11 15:20:26, 18784, 1221.4305282476134, 85
2021-01-11 15:20:27, 18785, 1224.0207579911907, 101
2021-01-11 15:20:27, 18787, 1227.6667708121072, 107
2021-01-11 15:20:28, 18788, 1229.2362864088586, 101
2021-01-11 15:32:10, 20825, 1229.3384212705228, 143
2021-01-11 15:32:23, 20866, 1230.257426304187, 179
2021-01-11 15:32:24, 20867, 1233.0913912806202, 192
2021-01-11 15:36:40, 21619, 1235.1937200006419, 100
2021-01-11 15:36:40, 21620, 1235.4096548631155, 108
2021-01-11 15:36:43, 21629, 1236.4420137812565, 228
2021-01-11 15:36:44, 21631, 1236.6173325173356, 225
2021-01-11 15:36:44, 21632, 1236.8382088377698, 74
2021-01-11 15:36:45, 21634, 1237.1037218703545, 206
2021-01-11 15:36:46, 21635, 1241.0159386073842, 142
2021-01-11 15:36:47, 21639, 1242.817413251821, 131
2021-01-11 15:36:47, 21640, 1245.2411311019432, 130
2021-01-11 15:36:49, 21646, 1245.5094252641193, 147
2021-01-11 15:36:49, 21647, 1245.8785891949917, 145
2021-01-11 15:36:51, 21649, 1247.1289814475722, 131
2021-01-11 15:36:51, 21650, 1248.3170292167188, 176
2021-01-11 15:36:51, 21651, 1252.669791415036, 173
2021-01-11 15:36:51, 21652, 1258.1312318222424, 183
2021-01-11 15:36:52, 21655, 1261.6133577933267, 165
2021-01-11 15:36:52, 21656, 1266.9043104647108, 175
2021-01-11 16:16:15, 28439, 1267.975973414034, 217
2021-01-11 16:16:15, 28440, 1268.4840403688167, 153
2021-01-11 16:58:45, 35883, 1269.987526586125, 163
2021-01-11 16:58:46, 35885, 1270.8775449365069, 183
2021-01-11 16:58:46, 35886, 1274.8323780928192, 183
2021-01-11 16:59:00, 35927, 1277.3930679426414, 186
